TEAM,MATCHUP,GAME DATE,W/L,MIN,PTS,FGA,FG%,3P%,DREB,REB,AST,TOV,STL,BLK,PF,+/-
TOR,IND,02/26/2024,1.0,-0.21615535694481947,1.2293299030571792,1.0121602322895236,1.396832945642796,0.7681118558509041,0.0023300801825559634,0.2218479397594695,1.6331834991685772,-0.4211433097480759,-1.2314716821423255,0.7157009038876196,-0.4168961599740629,0.5068933449238333
BKN,MEM,02/26/2024,1.0,-0.21615535694481947,-0.25004392981853085,0.15647061498077883,0.2507750399838986,-0.09526269696017996,0.18723321724985983,0.37395104227014236,1.0448930743411613,-0.945972358370298,-0.8770291481455873,-0.05447592181821782,1.2706806794131864,1.584041702886979
SAC,MIA,02/26/2024,-1.0,-0.21615535694481947,-0.3279057104961998,-0.5566040661098418,0.9784308531006584,0.4923116514806969,-0.5523793310193557,-0.3865644702832219,0.6526994577895505,0.3661002631852572,0.895183521838103,-0.05447592181821782,0.3063510569061868,-0.6969783492702708
NYK,DET,02/26/2024,1.0,-0.21615535694481947,-0.09432036846319299,0.4417004874170271,-0.5314549591166176,0.24049407357746372,-0.7372824680866594,0.06974483724879667,0.8487962660653559,0.10368573887414617,0.5407409878413649,-0.43956433467113654,-0.6579785656008128,0.12672333623095833
MIA,SAC,02/26/2024,1.0,-0.21615535694481947,0.5285738769581586,-0.27137419367359356,0.7601341091656312,0.024650435374692907,-0.7372824680866594,-0.6907706753045676,0.06440903296213439,-0.6835578340591869,1.6040685898315792,-0.8246527475240553,-1.6223081881078123,0.6969783492702708
DET,NYK,02/26/2024,-1.0,-0.21615535694481947,-0.25004392981853085,-1.4122936834185866,0.1052438773605472,1.2237817587234214,-0.1825730568847479,-0.23446136777254903,-0.3277845835894763,0.8909293118074793,0.5407409878413649,0.3306124910347009,-0.8990609712275627,-0.12672333623095833
IND,TOR,02/26/2024,-1.0,-0.21615535694481947,0.6064356576358275,1.5826199771620202,-0.27677542452575193,-0.6588544189340827,-0.5523793310193557,-0.08235826526187619,0.06440903296213439,-0.945972358370298,0.1862984538446269,-0.05447592181821782,0.0652686512794369,-0.5068933449238333
DEN,GSW,02/25/2024,1.0,-0.21615535694481947,0.37285031560282067,-0.12875925745546943,0.2507750399838986,-0.25114976899551517,0.0023300801825559634,0.2218479397594695,0.45660264951374513,-0.945972358370298,0.895183521838103,-0.05447592181821782,0.3063510569061868,1.0137866898476666
GSW,DEN,02/25/2024,-1.0,-0.21615535694481947,-0.8729381752398824,-1.1270638109823383,-0.7861344937074832,-0.4909760336652609,-0.3674761939520518,-0.23446136777254903,0.06440903296213439,0.8909293118074793,-0.8770291481455873,-0.8246527475240553,-0.17581375434731297,-1.0137866898476666
UTA,SAS,02/25/2024,1.0,-0.21615535694481947,1.073606341701841,0.15647061498077883,0.650985737198117,1.4516167101596797,0.0023300801825559634,-0.8428737778152404,1.8292803074443826,0.8909293118074793,1.9585111238283173,1.1007893167405385,-0.4168961599740629,1.2038716941941041
CLE,WAS,02/25/2024,1.0,-0.21615535694481947,-0.01645858778552404,-0.84183393854609,0.560028760558522,-0.6228804792336208,1.481555176720987,0.5260541447808152,1.6331834991685772,-0.6835578340591869,-0.5225866141488492,0.3306124910347009,-0.6579785656008128,0.5702550130393125
WAS,CLE,02/25/2024,-1.0,-0.21615535694481947,-0.7172146138845445,0.15647061498077883,-0.567837749772456,-0.7787675512689556,0.5570394913844675,-0.5386675727938948,0.45660264951374513,-1.208386882681409,-0.5225866141488492,-1.209741160376974,0.7885158681596866,-0.5702550130393125
DAL,IND,02/25/2024,-1.0,-0.21615535694481947,-0.25004392981853085,-0.27137419367359356,-0.07667007591864272,1.0439120602211123,-0.5523793310193557,-0.8428737778152404,-2.28875266634753,0.6285147874963682,0.5407409878413649,-0.43956433467113654,-1.3812257824810623,-1.3939566985405416
SAC,LAC,02/25/2024,1.0,-0.21615535694481947,0.6842974383134964,0.29908555119890295,0.35992341195141286,0.48032033824720943,-1.1070887422212672,-0.3865644702832219,0.45660264951374513,-0.945972358370298,0.895183521838103,-1.5948295732298927,-0.8990609712275627,1.0137866898476666
IND,DAL,02/25/2024,1.0,-0.21615535694481947,1.462915245090186,0.5843154236351512,1.524172712938228,0.2884593265114127,1.296652039653683,0.37395104227014236,2.2214739239959935,0.3661002631852572,1.6040685898315792,-1.9799179860828116,-0.6579785656008128,1.3939566985405416
PHX,LAL,02/25/2024,1.0,-0.21615535694481947,0.6842974383134964,0.5843154236351512,-0.04028728526280552,0.7201466029169552,0.7419426284517714,1.1344665548235067,1.0448930743411613,0.3661002631852572,-0.5225866141488492,1.485877729593457,-1.6223081881078123,0.6336166811547916
ORL,ATL,02/25/2024,-1.0,-0.21615535694481947,-1.7294177626942409,-0.699219002327966,-1.059005423626268,0.03664174860817951,0.7419426284517714,1.1344665548235067,-0.719978200141087,1.6781728847408124,-0.16814408015211119,1.485877729593457,0.0652686512794369,-1.0771483579631458
ATL,ORL,02/25/2024,1.0,-0.21615535694481947,-0.40576749117386873,0.15647061498077883,-0.34954100583742764,0.5882421573485949,0.3721363543171637,0.06974483724879667,0.8487962660653559,-0.945972358370298,0.895183521838103,-0.8246527475240553,-0.4168961599740629,1.0771483579631458
HOU,OKC,02/25/2024,-1.0,-0.21615535694481947,-0.3279057104961998,0.5843154236351512,-1.204536586249621,0.30045063974490016,0.7419426284517714,0.9823634523128337,-1.7004622415201138,1.1533438361185904,-0.5225866141488492,0.7157009038876196,-0.6579785656008128,-0.8237016855012291
POR,CHA,02/25/2024,-1.0,-0.21615535694481947,-2.6637591308262683,0.8695452960713995,-2.3324030965805975,-3.2489780773673367,0.18723321724985983,1.894982067376871,-2.4848494746233354,0.6285147874963682,1.249626055834841,-0.43956433467113654,-0.6579785656008128,-0.8237016855012291
SAS,UTA,02/25/2024,-1.0,-0.21615535694481947,-0.40576749117386873,0.29908555119890295,-0.2403926338699134,0.6481987235160312,0.5570394913844675,0.37395104227014236,1.437086690892772,1.6781728847408124,0.1862984538446269,2.2560545552992948,-0.4168961599740629,-1.2038716941941041
OKC,HOU,02/25/2024,1.0,-0.21615535694481947,0.6842974383134964,1.1547751685076477,-0.022095889934886266,1.4516167101596797,0.9268457655190753,0.6781572472914881,0.6526994577895505,-0.4211433097480759,1.6040685898315792,1.1007893167405385,0.7885158681596866,0.8237016855012291
CHI,NOP,02/25/2024,1.0,-0.21615535694481947,-0.01645858778552404,0.8695452960713995,-0.7861344937074832,-0.4789847204317734,0.7419426284517714,0.8302603498021609,0.45660264951374513,-0.6835578340591869,1.6040685898315792,-1.9799179860828116,-0.8990609712275627,0.5068933449238333
LAL,PHX,02/25/2024,-1.0,-0.21615535694481947,-0.09432036846319299,0.15647061498077883,0.8510910858052262,0.7681118558509041,-0.3674761939520518,-1.4512861878579317,0.26050584123793974,-0.4211433097480759,-0.16814408015211119,-0.43956433467113654,-1.1401433768543126,-0.6336166811547916
PHI,MIL,02/25/2024,-1.0,-0.21615535694481947,-1.2622470786282272,1.1547751685076477,-1.895809608710542,-0.2031845160615662,-0.9221856051539633,-0.3865644702832219,-0.5238813918652817,-0.945972358370298,1.6040685898315792,-0.05447592181821782,-0.17581375434731297,-1.3305950304250624
MIL,PHI,02/25/2024,1.0,-0.21615535694481947,0.37285031560282067,-1.4122936834185866,1.2513017830194433,1.4516167101596797,1.296652039653683,0.5260541447808152,1.0448930743411613,1.4157583604297013,-0.5225866141488492,1.870966142446376,-1.3812257824810623,1.3305950304250624
NOP,CHI,02/25/2024,-1.0,-0.21615535694481947,-0.6393528332068756,-0.12875925745546943,-0.3677324011653469,0.30045063974490016,0.7419426284517714,0.8302603498021609,-0.3277845835894763,1.4157583604297013,-0.8770291481455873,0.7157009038876196,-0.4168961599740629,-0.5068933449238333
LAC,SAC,02/25/2024,-1.0,-0.21615535694481947,-0.5614910525292066,-0.9844488747642142,0.2325836446559794,-0.8267328042029045,-0.7372824680866594,-0.6907706753045676,-0.719978200141087,0.6285147874963682,-0.16814408015211119,-1.209741160376974,-1.1401433768543126,-1.0137866898476666
CHA,POR,02/25/2024,1.0,-0.21615535694481947,-1.651555982016572,-1.982753428291083,0.32354062129557437,-0.874698057136854,0.7419426284517714,-0.3865644702832219,-0.5238813918652817,1.4157583604297013,1.6040685898315792,0.3306124910347009,-1.6223081881078123,0.8237016855012291
ORL,DET,02/24/2024,1.0,-0.21615535694481947,-0.17218214914086194,-0.27137419367359356,0.3417320166234936,1.6194950954285017,0.0023300801825559634,0.37395104227014236,-0.3277845835894763,-0.15872878543696486,0.5407409878413649,1.485877729593457,-0.8990609712275627,0.1900850043464375
DET,ORL,02/24/2024,-1.0,-0.21615535694481947,-0.40576749117386873,-0.5566040661098418,0.560028760558522,1.0439120602211123,-0.7372824680866594,-1.147079982836586,0.45660264951374513,-0.4211433097480759,-0.16814408015211119,0.7157009038876196,0.5474334625329367,-0.1900850043464375
BOS,NYK,02/24/2024,1.0,-0.21615535694481947,0.13926497356981385,-1.1270638109823383,1.6878952708894988,0.7681118558509041,-1.476895016355875,-1.147079982836586,0.06440903296213439,-1.733215931303631,0.1862984538446269,-0.43956433467113654,-0.6579785656008128,0.8870633536167083
BKN,MIN,02/24/2024,-1.0,-0.21615535694481947,-2.1965884467602543,2.1530797220345166,-2.5143170498597875,-2.3256469583888153,1.296652039653683,1.894982067376871,-1.3082686249685032,-0.6835578340591869,-0.16814408015211119,-1.209741160376974,-0.4168961599740629,-0.9504250217321875
MIN,BKN,02/24/2024,1.0,-0.21615535694481947,-1.0286617365952202,-0.699219002327966,-0.840708679691241,-0.5869065395331589,2.2211677249902024,1.1344665548235067,-0.9160750084168924,-0.15872878543696486,-0.5225866141488492,1.485877729593457,-1.1401433768543126,0.9504250217321875
NYK,BOS,02/24/2024,-1.0,-0.21615535694481947,-0.9507999559175514,-0.9844488747642142,-0.4404979824770226,-0.27513239546248924,-1.6617981534231787,-0.6907706753045676,-1.1121718166926977,0.10368573887414617,-2.2947992841325395,-0.8246527475240553,-0.8990609712275627,-0.8870633536167083
CHA,GSW,02/23/2024,-1.0,-0.21615535694481947,-2.352312008115592,-0.12875925745546943,-2.0231493760059753,-0.9946111894717268,-0.5523793310193557,-0.08235826526187619,-1.1121718166926977,1.4157583604297013,1.9585111238283173,0.3306124910347009,-0.8990609712275627,-0.8237016855012291
PHI,CLE,02/23/2024,1.0,-0.21615535694481947,-0.7950763945622135,0.15647061498077883,-0.567837749772456,0.5882421573485949,1.6664583137882907,1.1344665548235067,-1.3082686249685032,-0.945972358370298,-0.5225866141488492,0.7157009038876196,1.5117630850399362,0.44353167680835415
POR,DEN,02/23/2024,-1.0,-0.21615535694481947,-0.17218214914086194,1.7252349133801443,-0.3677324011653469,-0.5389412865992099,-1.291991879288571,0.2218479397594695,-0.3277845835894763,-0.6835578340591869,1.249626055834841,-1.209741160376974,-0.4168961599740629,-0.9504250217321875
GSW,CHA,02/23/2024,1.0,-0.21615535694481947,-1.340108859305896,0.013855678762654708,-0.8770914703470781,-0.6588544189340827,1.296652039653683,1.4386727598448523,0.26050584123793974,2.2030019333630344,-0.16814408015211119,0.7157009038876196,-0.8990609712275627,0.8237016855012291
DEN,POR,02/23/2024,1.0,-0.21615535694481947,0.9957445610241722,-0.5566040661098418,2.0517231774478786,0.3484158926788491,0.18723321724985983,0.2218479397594695,2.2214739239959935,-0.15872878543696486,0.1862984538446269,0.3306124910347009,-0.4168961599740629,0.9504250217321875
ATL,TOR,02/23/2024,-1.0,-0.21615535694481947,0.5285738769581586,2.438309594470765,-0.749751703051646,-0.6828370454010573,0.18723321724985983,1.5907758623555253,0.06440903296213439,-1.208386882681409,-0.8770291481455873,-0.43956433467113654,-1.8633905937345623,-0.12672333623095833
SAS,LAL,02/23/2024,-1.0,-0.21615535694481947,0.29498853492515176,1.0121602322895236,-0.6769861217399703,0.36040720591233655,-0.3674761939520518,0.5260541447808152,1.2409898826169665,0.10368573887414617,0.5407409878413649,0.7157009038876196,-1.1401433768543126,-0.3168083405773958
MIN,MIL,02/23/2024,-1.0,-0.21615535694481947,-0.5614910525292066,1.2973901047257719,-0.6587947264120511,0.07261568830864187,0.5570394913844675,1.2865696573341794,-0.719978200141087,0.10368573887414617,0.1862984538446269,-0.43956433467113654,-0.17581375434731297,-0.3168083405773958
TOR,ATL,02/23/2024,1.0,-0.21615535694481947,0.6842974383134964,1.8678498495982683,0.2689664353118179,0.24049407357746372,0.5570394913844675,0.5260541447808152,2.025377115720188,-0.4211433097480759,-1.5859142161390636,0.7157009038876196,0.3063510569061868,0.12672333623095833
MEM,LAC,02/23/2024,-1.0,-0.21615535694481947,-1.495832420661234,0.29908555119890295,-1.0408140282983502,-1.6301507908465531,-1.1070887422212672,-0.3865644702832219,-0.13168777531367098,-0.15872878543696486,1.6040685898315792,-0.8246527475240553,-0.4168961599740629,-0.380170008692875
MIA,NOP,02/23/2024,1.0,-0.21615535694481947,-0.6393528332068756,-0.9844488747642142,-0.22220123854199544,0.9959468072871623,0.5570394913844675,0.37395104227014236,-1.3082686249685032,0.3661002631852572,-0.5225866141488492,2.2560545552992948,-1.1401433768543126,0.6969783492702708
PHX,HOU,02/23/2024,-1.0,-0.21615535694481947,-0.3279057104961998,0.8695452960713995,-1.3682591442008916,-1.6661247305470146,1.1117489025863792,2.1991882723982163,-0.719978200141087,-0.945972358370298,0.895183521838103,1.1007893167405385,0.3063510569061868,-0.25344667246191666
CLE,PHI,02/23/2024,-1.0,-0.21615535694481947,-1.340108859305896,-1.2696787472004625,-0.9134742610029166,-0.8267328042029045,0.9268457655190753,-0.08235826526187619,-0.5238813918652817,-0.6835578340591869,-0.8770291481455873,1.1007893167405385,-0.8990609712275627,-0.44353167680835415
HOU,PHX,02/23/2024,1.0,-0.21615535694481947,-0.01645858778552404,0.5843154236351512,-1.40464193485673,-0.3830542145638755,0.7419426284517714,1.5907758623555253,-0.3277845835894763,0.10368573887414617,0.1862984538446269,-0.05447592181821782,1.0295982737864364,0.25344667246191666
LAL,SAS,02/23/2024,1.0,-0.21615535694481947,0.6842974383134964,0.8695452960713995,0.7419427138377119,0.5043029647141843,0.5570394913844675,0.37395104227014236,0.26050584123793974,-0.15872878543696486,-0.16814408015211119,-0.43956433467113654,-0.17581375434731297,0.3168083405773958
WAS,OKC,02/23/2024,-1.0,-0.21615535694481947,-0.6393528332068756,2.1530797220345166,-1.4774075161684057,-1.5342202849786546,-1.1070887422212672,-0.08235826526187619,-1.3082686249685032,0.6285147874963682,0.895183521838103,-0.8246527475240553,-0.4168961599740629,-2.5978283927346455
NOP,MIA,02/23/2024,-1.0,-0.21615535694481947,-1.495832420661234,2.1530797220345166,-1.8230440273988664,-1.750063923181426,0.5570394913844675,1.5907758623555253,-1.3082686249685032,-0.6835578340591869,-0.5225866141488492,0.7157009038876196,0.0652686512794369,-0.6969783492702708
OKC,WAS,02/23/2024,1.0,-0.21615535694481947,2.5529801745775513,0.4417004874170271,2.2336371307270686,1.6194950954285017,2.775877136192114,1.894982067376871,0.6526994577895505,0.3661002631852572,-0.8770291481455873,1.485877729593457,0.7885158681596866,2.5978283927346455
MIL,MIN,02/23/2024,1.0,-0.21615535694481947,-0.17218214914086194,-0.27137419367359356,-0.07667007591864272,-0.16721057636110384,0.5570394913844675,0.5260541447808152,-0.5238813918652817,-0.945972358370298,0.895183521838103,-0.43956433467113654,-0.17581375434731297,0.3168083405773958
LAC,MEM,02/23/2024,1.0,-0.21615535694481947,-1.0286617365952202,-0.699219002327966,-0.6406033310841318,0.12058094124259085,0.7419426284517714,1.1344665548235067,-1.3082686249685032,1.9405874090519235,-0.16814408015211119,-1.209741160376974,0.3063510569061868,0.380170008692875
CLE,ORL,02/22/2024,-1.0,-0.21615535694481947,-0.40576749117386873,-2.695828109381704,1.487789922282391,1.0798859999215737,-1.291991879288571,-1.6033892903686047,0.8487962660653559,1.4157583604297013,0.1862984538446269,-0.05447592181821782,-0.17581375434731297,-0.44353167680835415
DET,IND,02/22/2024,-1.0,-0.21615535694481947,0.06140319289214491,0.013855678762654708,0.9602394577727391,0.420363772079773,0.3721363543171637,-0.3865644702832219,0.06440903296213439,0.3661002631852572,-0.5225866141488492,-0.43956433467113654,0.5474334625329367,-0.8870633536167083
GSW,LAL,02/22/2024,1.0,-0.21615535694481947,1.073606341701841,2.580924530688889,-0.14943565723031843,0.30045063974490016,0.0023300801825559634,0.6781572472914881,1.0448930743411613,-1.208386882681409,-0.5225866141488492,-0.43956433467113654,0.0652686512794369,1.140510026078625
UTA,CHA,02/22/2024,-1.0,-0.21615535694481947,-0.5614910525292066,-0.41398912989171766,-0.8225172843633217,-1.6061681643795782,1.1117489025863792,1.5907758623555253,-0.13168777531367098,1.4157583604297013,-1.5859142161390636,-1.209741160376974,0.5474334625329367,-0.5068933449238333
BKN,TOR,02/22/2024,-1.0,-0.21615535694481947,-1.651555982016572,-1.2696787472004625,-1.131771004937945,-0.8147414909694175,0.0023300801825559634,-0.6907706753045676,-1.5043654332443086,1.6781728847408124,-0.16814408015211119,-1.209741160376974,1.2706806794131864,-1.7741267072334166
SAS,SAC,02/22/2024,-1.0,-0.21615535694481947,0.6064356576358275,1.2973901047257719,0.6327943418701978,0.9000163014192645,-0.3674761939520518,-0.23446136777254903,2.025377115720188,-1.4708014069925202,0.5407409878413649,-0.05447592181821782,-1.6223081881078123,-0.3168083405773958
LAL,GSW,02/22/2024,-1.0,-0.21615535694481947,-0.3279057104961998,-0.12875925745546943,0.2507750399838986,-0.9466459365377774,-0.3674761939520518,-0.3865644702832219,0.26050584123793974,-0.6835578340591869,-0.8770291481455873,1.485877729593457,-0.17581375434731297,-1.140510026078625
WAS,DEN,02/22/2024,-1.0,-0.21615535694481947,-0.3279057104961998,2.1530797220345166,-1.6411300741196764,0.9839554940536758,-1.291991879288571,-0.5386675727938948,0.6526994577895505,0.10368573887414617,2.3129536578250556,-1.5948295732298927,-0.8990609712275627,-1.2672333623095833
DAL,PHX,02/22/2024,1.0,-0.21615535694481947,0.6842974383134964,0.15647061498077883,0.05066969137678945,0.8040857955513665,-0.7372824680866594,-0.6907706753045676,-0.5238813918652817,-0.945972358370298,0.895183521838103,-0.05447592181821782,0.5474334625329367,0.6336166811547916
TOR,BKN,02/22/2024,1.0,-0.21615535694481947,0.5285738769581586,-0.699219002327966,0.2325836446559794,1.0439120602211123,0.9268457655190753,0.2218479397594695,-0.5238813918652817,-0.6835578340591869,0.895183521838103,0.3306124910347009,-0.17581375434731297,1.7741267072334166
BOS,CHI,02/22/2024,1.0,-0.21615535694481947,1.15146812237951,-0.84183393854609,1.2149189923636061,1.4875906498601412,-0.3674761939520518,-1.147079982836586,0.06440903296213439,0.10368573887414617,0.895183521838103,2.2560545552992948,-0.6579785656008128,1.0771483579631458
OKC,LAC,02/22/2024,1.0,-0.21615535694481947,1.15146812237951,0.15647061498077883,1.4695985269544718,1.4516167101596797,0.5570394913844675,0.06974483724879667,-0.5238813918652817,0.3661002631852572,0.5407409878413649,2.2560545552992948,-0.6579785656008128,1.3939566985405416
SAC,SAS,02/22/2024,1.0,-0.21615535694481947,0.9957445610241722,0.5843154236351512,1.524172712938228,0.3484158926788491,0.3721363543171637,-0.23446136777254903,0.45660264951374513,-0.945972358370298,-0.8770291481455873,0.3306124910347009,-1.6223081881078123,0.3168083405773958
PHX,DAL,02/22/2024,-1.0,-0.21615535694481947,-0.09432036846319299,-0.84183393854609,0.12343527268846645,0.6242160970490572,-0.5523793310193557,-0.3865644702832219,-1.3082686249685032,0.6285147874963682,-0.16814408015211119,-0.43956433467113654,0.5474334625329367,-0.6336166811547916
NOP,HOU,02/22/2024,1.0,-0.21615535694481947,0.9957445610241722,1.0121602322895236,0.8328996904773069,0.30045063974490016,0.18723321724985983,-0.08235826526187619,1.6331834991685772,0.10368573887414617,3.0218387258185317,0.3306124910347009,0.5474334625329367,1.3939566985405416
CHA,UTA,02/22/2024,1.0,-0.21615535694481947,0.06140319289214491,0.4417004874170271,-0.7315603077237267,1.331703577824807,-0.5523793310193557,-0.23446136777254903,0.26050584123793974,-0.945972358370298,1.249626055834841,-0.8246527475240553,1.0295982737864364,0.5068933449238333
PHI,NYK,02/22/2024,-1.0,-0.21615535694481947,-1.417970639983565,-0.699219002327966,-0.6406033310841318,-0.23915845576202774,-0.3674761939520518,-0.8428737778152404,-0.719978200141087,1.1533438361185904,-0.16814408015211119,-0.8246527475240553,1.0295982737864364,-0.8870633536167083
CHI,BOS,02/22/2024,-1.0,-0.21615535694481947,-0.17218214914086194,0.7269303598532754,-0.1312442619024005,-0.09526269696017996,-0.1825730568847479,0.2218479397594695,0.6526994577895505,-0.15872878543696486,-0.5225866141488492,-1.209741160376974,-0.4168961599740629,-1.0771483579631458
LAC,OKC,02/22/2024,-1.0,-0.21615535694481947,-0.5614910525292066,0.5843154236351512,-0.42230658714910335,0.12058094124259085,-0.3674761939520518,-0.23446136777254903,0.06440903296213439,0.10368573887414617,-0.5225866141488492,-1.209741160376974,-0.8990609712275627,-1.3939566985405416
IND,DET,02/22/2024,1.0,-0.21615535694481947,1.15146812237951,0.7269303598532754,1.033005039084416,0.8160771087848531,0.3721363543171637,-0.23446136777254903,1.8292803074443826,0.10368573887414617,0.895183521838103,-0.05447592181821782,-0.8990609712275627,0.8870633536167083
NYK,PHI,02/22/2024,1.0,-0.21615535694481947,-0.3279057104961998,-1.4122936834185866,0.1052438773605472,0.9120076146527519,0.0023300801825559634,0.2218479397594695,-0.5238813918652817,1.1533438361185904,1.249626055834841,0.3306124910347009,-1.3812257824810623,0.8870633536167083
HOU,NOP,02/22/2024,-1.0,-0.21615535694481947,-0.7172146138845445,-0.9844488747642142,-0.6587947264120511,0.01265912214120545,-0.1825730568847479,0.06974483724879667,0.06440903296213439,2.7278309819852566,-0.5225866141488492,-0.05447592181821782,-0.17581375434731297,-1.3939566985405416
DEN,WAS,02/22/2024,1.0,-0.21615535694481947,1.2293299030571792,1.7252349133801443,1.433215736298633,-1.6661247305470146,2.59097399912481,2.5033944774195622,2.8097643488234096,0.6285147874963682,1.249626055834841,2.2560545552992948,-0.6579785656008128,1.2672333623095833
ORL,CLE,02/22/2024,1.0,-0.21615535694481947,0.13926497356981385,-0.699219002327966,0.6691771325260363,2.3389738894377388,-1.8467012904904827,-1.6033892903686047,-0.13168777531367098,-0.15872878543696486,0.1862984538446269,-0.8246527475240553,1.0295982737864364,0.44353167680835415
MEM,MIL,02/15/2024,1.0,-0.21615535694481947,-0.09432036846319299,-0.84183393854609,0.9966222484285776,1.6194950954285017,0.0023300801825559634,-0.5386675727938948,0.6526994577895505,0.6285147874963682,0.5407409878413649,-0.8246527475240553,-0.6579785656008128,0.1900850043464375
MIL,MEM,02/15/2024,-1.0,-0.21615535694481947,-0.3279057104961998,0.15647061498077883,-0.14943565723031843,-1.37833321294332,0.0023300801825559634,0.06974483724879667,-0.5238813918652817,0.10368573887414617,0.895183521838103,-0.05447592181821782,0.7885158681596866,-0.1900850043464375
GSW,UTA,02/15/2024,1.0,-0.21615535694481947,2.0079477098338687,0.4417004874170271,1.0511964344123341,1.331703577824807,-0.9221856051539633,-0.3865644702832219,3.005861157099215,-0.15872878543696486,0.1862984538446269,0.3306124910347009,0.0652686512794369,0.1900850043464375
POR,MIN,02/15/2024,-1.0,-0.21615535694481947,-1.8072795433719098,-0.84183393854609,-1.8594268180547049,-1.0665590688726503,-1.291991879288571,-1.299183085347259,-1.7004622415201138,0.3661002631852572,0.1862984538446269,-0.05447592181821782,1.0295982737864364,-2.344381720272729
MIN,POR,02/15/2024,1.0,-0.21615535694481947,1.073606341701841,0.013855678762654708,0.7601341091656312,0.024650435374692907,1.481555176720987,1.2865696573341794,-0.5238813918652817,0.10368573887414617,0.1862984538446269,-0.05447592181821782,0.7885158681596866,2.344381720272729
UTA,GSW,02/15/2024,-1.0,-0.21615535694481947,1.7743623678008618,0.5843154236351512,-0.2403926338699134,1.00793812052065,-0.3674761939520518,0.6781572472914881,1.2409898826169665,0.6285147874963682,0.895183521838103,-0.8246527475240553,0.7885158681596866,-0.1900850043464375
WAS,NOP,02/14/2024,-1.0,-0.21615535694481947,0.9178827803465033,0.4417004874170271,0.05066969137678945,1.2237817587234214,-1.1070887422212672,-0.23446136777254903,1.6331834991685772,1.4157583604297013,-0.16814408015211119,-0.8246527475240553,0.7885158681596866,-0.44353167680835415
SAC,DEN,02/14/2024,1.0,-0.21615535694481947,-0.9507999559175514,0.013855678762654708,-0.6769861217399703,-1.1025330085731122,0.9268457655190753,0.6781572472914881,-1.1121718166926977,0.3661002631852572,-0.16814408015211119,-0.05447592181821782,-0.17581375434731297,0.25344667246191666
DAL,SAS,02/14/2024,1.0,-0.21615535694481947,0.13926497356981385,0.4417004874170271,1.0511964344123341,0.024650435374692907,2.59097399912481,1.742878964866198,0.26050584123793974,0.6285147874963682,-0.5225866141488492,1.870966142446376,-1.1401433768543126,1.4573183666560208
CHA,ATL,02/14/2024,1.0,-0.21615535694481947,0.6064356576358275,0.013855678762654708,0.3417320166234936,0.48032033824720943,0.18723321724985983,0.37395104227014236,0.06440903296213439,-0.15872878543696486,-0.16814408015211119,-0.43956433467113654,-0.17581375434731297,1.4573183666560208
CLE,CHI,02/14/2024,1.0,-0.21615535694481947,-0.4836292718515377,-0.84183393854609,0.12343527268846645,-0.4909760336652609,-0.5523793310193557,-1.147079982836586,0.8487962660653559,-1.4708014069925202,-0.5225866141488492,-1.209741160376974,-0.17581375434731297,0.1900850043464375
LAL,UTA,02/14/2024,1.0,-0.21615535694481947,1.8522241484785307,0.29908555119890295,1.7424694568732566,1.0439120602211123,-0.1825730568847479,-0.9949768803259132,1.437086690892772,-0.945972358370298,0.1862984538446269,-0.43956433467113654,-1.3812257824810623,1.0137866898476666
MIA,PHI,02/14/2024,1.0,-0.21615535694481947,-0.40576749117386873,-0.12875925745546943,0.03247829604887149,-0.6108891660001338,0.0023300801825559634,-0.08235826526187619,0.06440903296213439,-0.15872878543696486,0.895183521838103,-1.5948295732298927,-0.4168961599740629,0.3168083405773958
BKN,BOS,02/14/2024,-1.0,-0.21615535694481947,-2.1965884467602543,-1.1270638109823383,-1.6775128647755149,-0.5029673468987483,-1.476895016355875,-1.9075954953899503,0.06440903296213439,-0.4211433097480759,-0.8770291481455873,-1.5948295732298927,-1.6223081881078123,-3.168083405773958
TOR,IND,02/14/2024,-1.0,-0.21615535694481947,0.8400209996688344,1.2973901047257719,0.6327943418701978,-1.6061681643795782,1.481555176720987,1.894982067376871,0.6526994577895505,0.3661002631852572,-0.5225866141488492,0.7157009038876196,0.3063510569061868,-0.12672333623095833
NOP,WAS,02/14/2024,1.0,-0.21615535694481947,1.462915245090186,0.013855678762654708,1.578746898921986,-0.6228804792336208,-0.3674761939520518,-0.6907706753045676,1.8292803074443826,-0.945972358370298,2.3129536578250556,0.3306124910347009,0.5474334625329367,0.44353167680835415
NYK,ORL,02/14/2024,-1.0,-0.21615535694481947,-1.1065235172728893,-0.699219002327966,-1.059005423626268,0.16854619417653982,-2.7712169758270018,-1.4512861878579317,-2.28875266634753,-0.4211433097480759,0.1862984538446269,-1.9799179860828116,-1.8633905937345623,-1.140510026078625
PHX,DET,02/14/2024,1.0,-0.21615535694481947,0.13926497356981385,-1.6975235558548347,-0.3677324011653469,-0.5029673468987483,2.2211677249902024,1.5907758623555253,0.26050584123793974,2.7278309819852566,2.6673961918217937,2.2560545552992948,0.3063510569061868,1.0137866898476666
BOS,BKN,02/14/2024,1.0,-0.21615535694481947,1.6965005871231926,0.29908555119890295,1.7424694568732566,1.4875906498601412,1.481555176720987,1.1344665548235067,1.0448930743411613,-0.945972358370298,-0.5225866141488492,-0.05447592181821782,-1.3812257824810623,3.168083405773958
